stanox,longitude,latitude
78371,-3.230851047,51.57540799
78374,-3.217770891,51.57194773
78376,-3.185472919,51.55069813
78378,-3.182146315,51.53364722
78380,-3.181703965,51.51656715
78381,-3.24092364,51.52135071
78383,-3.230788472,51.51965912
78385,-3.222143032,51.51974952
78387,-3.213521446,51.52073822
78389,-3.203458494,51.52174109
78391,-3.183121497,51.51565368
78393,-3.180123703,51.51118794
78394,-3.180704875,51.51360091
78400,-3.24798091,51.51588069
78400,-3.240557182,51.50786672
78410,-3.229032936,51.50798805
78420,-3.181006403,51.48959852
78451,-3.170742254,51.48250792
78452,-3.170753767,51.4829574
78456,-3.166033125,51.46726858
78505,-3.23452776,51.49803922
78507,-3.232917712,51.4917618
78509,-3.227012775,51.48642857
78511,-3.20081171,51.47590949
78512,-3.193637465,51.47688193
78514,-3.19344973,51.46969029
78516,-3.197909072,51.47503998
78520,-3.192752273,51.44294629
78520,-3.19275813,51.44317103
78603,-3.370603907,51.51990705
78608,-3.392353314,51.52414689
78611,-1.456271425,57.76123512
78698,-3.246491046,51.51409815
78699,-3.192057251,51.47150285
78705,-3.18903818,51.46613834
78709,-3.188547628,51.44726019
78710,-3.181168778,51.44014119
78711,-3.189939525,51.44544768
78713,-3.206989138,51.43718057
78715,-3.173838326,51.43481964
78717,-3.218352117,51.4316678
78719,-3.249451337,51.41155788
78805,-3.262141128,51.40242981
78810,-3.284984955,51.39678627
78817,-3.273364005,51.39241707
78900,-3.399434179,51.38874009
78901,-3.340764459,51.38716912
78903,-3.396981108,51.39455136
78904,-3.399448271,51.38873093
78904,-3.399448271,51.38873093
78904,-3.400103838,51.38901984
78905,-3.400172676,51.39974674
78906,-3.399849897,51.38917575
78916,0.503976429,53.94099512
78919,-1.2055138,53.05731703
79019,-4.316986482,51.73434714
79021,-4.141426897,51.78893615
79030,0.869321171,56.91948427
79031,-4.247886627,51.68443119
79040,-4.162007711,51.67345414
79050,-4.124224576,51.66964749
79051,-4.13170272,51.67490753
79052,-6.741858357,58.51029459
79053,-3.15447435,54.10644594
79054,-4.098338915,51.67281076
79055,-4.07058409,51.69848258
79056,-4.078930286,51.69114111
79057,-4.045367134,51.71690942
79058,-4.055167104,51.70954437
79060,-3.997430303,51.77888237
79061,-0.362272981,51.99812659
79064,-3.996696047,51.79508099
79069,-3.849059447,51.80199223
79071,-3.8024218,51.99604255
79072,-4.003648135,51.8210403
79073,-3.992900011,51.87337782
79074,-3.987608747,51.88515716
79075,-3.894039104,51.94065296
79076,-3.871674675,51.96259135
79077,-3.803113563,51.99513278
79078,-3.748510917,52.0517046
79079,-3.693359769,52.07580731
79080,-3.427033226,52.16932609
79081,-3.379561073,52.24181908
79082,-3.632306726,52.10462323
79083,-3.555236426,52.1137575
79084,-3.531066877,52.1329556
79085,-3.462602047,52.13921949
79087,-3.04219621,52.34507589
79088,-3.375488506,52.25220622
79089,-4.056328096,51.70322931
79090,-3.981473364,51.67933733
79092,-3.321931647,52.27394675
79093,-3.263911537,52.29526098
79094,-3.21224256,52.33626091
79095,-3.16123946,52.35025923
79096,-3.096877944,52.35986484
79097,-2.948493374,52.35665385
79098,-2.912494371,52.39110089
79099,-2.885207958,52.4227746
79106,-3.892885855,51.6709072
79111,-3.846839558,51.64106666
79222,-3.915029288,51.61299681
79230,-3.901083666,51.62491367
79252,-3.85091632,51.63470783
79252,-3.846693478,51.63747203
79252,-2.800981985,58.61951014
79253,-3.848868966,51.65542241
79255,-3.850130717,51.65090638
79256,-3.837165227,51.65200922
79303,-3.936078036,51.63243484
79304,-3.94154689,51.62515056
79306,-3.942122723,51.63862969
79320,-3.941700402,51.628745
79323,-3.984042125,51.6388279
79324,-3.899585591,51.65820972
79325,-4.035068785,51.64874538
79326,-4.11330338,51.66804606
79408,-3.847581543,51.66037945
79411,-3.807219752,51.66236547
79498,-3.806024933,51.66867842
79502,0.084400927,57.95147905
79503,-3.680040237,51.78115027
79518,-0.839190805,55.00530803
79519,-3.645177897,51.73938135
79520,-3.806203718,51.67317178
79595,-3.819468916,51.64329253
79600,-5.006221778,52.32849566
79601,-5.006282698,52.32939344
79603,-3.821961402,51.63336235
79605,-1.171162166,55.58467452
79607,-3.846588306,52.51866155
79611,-3.865660153,52.51656412
79701,-3.781315046,51.59172247
79703,-4.591518839,54.97506336
79721,-3.79102581,51.5816831
79736,-2.768263874,51.98983294
79742,-3.814095323,51.61729804
79743,-1.539428325,50.77126353
79745,-3.763552971,51.56662345
79760,0.186587774,53.9554562
79761,-3.594982985,51.5476438
79767,-3.738959274,51.54110168
79768,-3.761793185,51.57223412
79769,-3.761793185,51.57223412
79770,-3.746492471,51.54953248
79771,-3.740297639,51.53838413
79779,0.086172611,51.98912948
79780,-3.747537858,51.53917572
79781,-3.756877374,51.55702089
79782,0.127461997,52.77057747
79783,-3.746440833,51.5481844
79784,-3.738925007,51.54020295
79785,-3.662586639,51.52880156
79787,-3.643133695,51.51625273
79790,-3.567428499,51.50125585
79791,-3.574846006,51.50745102
79792,-6.420740175,52.51878199
79795,-3.576255285,51.50653287
79796,-3.575054671,51.49261105
79797,-3.57575909,51.49215197
79798,-3.499097832,51.52642802
79807,-3.581105209,51.52175434
79808,-3.590407511,51.54051218
79811,-3.594982985,51.5476438
79824,-3.062155827,51.58155197
79825,-3.655877298,51.63582259
79825,-3.659521204,51.61688766
79828,-3.657288838,51.63490346
80011,-4.987038521,52.0106143
80102,-5.041355916,51.71512245
80104,-4.994389294,51.70553699
80105,-5.061602509,51.73618201
80110,-5.023884331,51.73536063
80111,-4.996329622,51.75675309
80122,-4.958756229,51.80267489
80199,-4.887990985,51.85300133
80201,-4.937152866,51.69349216
80202,-4.906873612,51.67266064
80205,-4.873257592,51.66719276
80207,-4.793275283,51.66012992
80209,-4.722355836,51.65909833
80211,-4.707274939,51.67293746
80213,-4.718902748,51.72213294
80215,-4.715156906,51.73211242
80217,-4.726500855,51.80019968
80303,-4.61439182,51.81803585
80305,-4.731843015,51.84054579
80407,-4.369459174,51.76837253
80409,-4.315591269,51.84858238
80411,-4.312598063,51.84684276
80419,-4.305713108,51.8541721
80425,-7.46257966,55.40249625
81001,-2.145594415,51.54400868
81003,0.085561422,54.65823097
81011,-2.373331917,51.53181609
81097,0.198351024,56.76148191
81099,0.584886212,55.47755847
81101,-2.500930939,51.59877642
81103,-2.431097136,51.54240778
81103,-2.431105638,51.5433069
81104,-2.447993826,51.50098362
81105,-2.447985006,51.5000845
81106,0.13113048,52.9574356
81107,-2.435216936,51.52081304
81109,-2.543232967,51.51406846
81111,-2.294395578,51.36299922
81111,-2.294395578,51.36299922
81112,-2.557664853,51.51579904
81116,-2.562109789,51.52566851
81118,-2.627402966,51.55680779
81211,-2.664942492,51.55929851
81220,0.738397169,56.75181137
81221,-2.670500447,51.54488045
81222,-2.693079477,51.5123796
81224,-2.698911894,51.51684079
81225,-2.694643501,51.52046277
81230,-2.695961277,51.51236253
81232,-2.701600526,51.5042365
81232,-2.701600526,51.5042365
81240,-2.698650471,51.4997583
81242,-1.062626721,56.66931934
81245,-2.681780525,51.5277315
81252,-2.679696474,51.48458393
81255,-2.650831748,51.48025187
81259,-2.611737613,51.46427742
81260,-2.598841781,51.4688398
81261,-2.588764878,51.46889084
81300,-2.561899448,51.5085856
81302,-2.566322272,51.51665672
81305,-2.561195616,51.5099377
81403,-2.565709599,51.46720602
81410,-2.562719931,51.45822879
81422,-2.564159161,51.45822187
81424,-5.594670048,53.19797351
81431,-2.566993041,51.45461155
81432,-2.572715732,51.45188624
81500,-2.363526145,51.38663308
81501,-2.356274643,51.37811326
81502,-2.36208557,51.38618796
81503,-2.37927017,51.37894024
81507,-2.494638025,51.41807344
81512,-2.571265476,51.45099415
81513,-2.571265476,51.45099415
81524,-2.566892769,51.44651956
81524,-2.567429831,51.44689461
81606,-2.562631458,51.45103591
81610,-1.538822601,51.00855434
81690,-2.572715732,51.45188624
81700,-2.581327047,51.45004553
81812,-2.581258516,51.44465088
81813,-2.594149322,51.44009042
81819,-2.608440209,51.43282378
81822,-4.470528352,53.08306983
81901,-2.83507917,55.58450544
81903,-2.75063426,51.419411
81905,-2.827779278,51.39101691
81906,-2.909047721,51.35804375
81907,-2.920445391,51.35345878
81909,-2.943326202,51.34878078
81911,-2.971944363,51.34405083
81913,-2.964332732,51.32343214
81915,-2.972153908,51.21815994
81916,-2.972134966,51.21726088
81921,-2.991773749,51.13166967
81924,-2.990441034,51.13617712
82071,-2.301441188,51.34230035
82073,-2.281325578,51.33965287
82075,-2.252638936,51.34421413
82085,-2.215196518,51.32001123
82086,-2.193478966,51.27419101
82089,-1.020389596,57.30198208
82091,-2.190582097,51.2670023
82092,-2.181996454,51.2706127
82099,-2.199170285,51.26429045
82100,-2.199178069,51.2660888
82100,-2.197744786,51.26609123
82100,-2.197740923,51.26519206
82101,-2.199178069,51.2660888
82105,-2.207704717,51.24988865
82114,-2.177450033,51.20677736
82115,-0.803848233,55.59615374
82118,-2.226379432,51.25974506
82119,-1.55576752,57.27985984
82124,-4.781327288,57.7480202
82128,-6.774486443,58.68796214
82200,-2.293584994,51.23621689
82202,-2.390937845,51.23053702
82204,-2.310712481,51.22718076
82206,-2.307872378,51.23078503
82207,-2.313472682,51.21188713
82241,-2.368930508,51.16496708
82242,-2.453545452,51.18894805
82243,-2.440702094,51.19259393
82246,-2.43492317,51.18677076
82247,-2.489249922,51.18250976
82299,-2.447073811,51.11164122
82301,-2.522649856,51.09963801
82302,-1.059245175,56.66947353
82311,-2.606171662,50.93377618
82313,-2.580278231,50.91142661
82314,-2.574400821,50.89616846
82315,-2.574035929,50.86649497
82316,-2.570130358,50.77928588
82332,-2.231962301,51.03915985
82334,-2.077244859,51.05090156
82335,-2.078432182,51.06121477
82336,-4.400022189,52.27883583
82338,-2.420350019,51.00023707
82338,-2.342356522,50.98305565
82339,-2.512362976,50.94411715
82341,-2.613168235,50.9247472
82341,-2.612456888,50.92475093
82342,-3.514208164,58.77929825
82342,-6.635318015,57.8838417
82343,-2.606066439,50.92568353
82344,-2.608923634,50.9265679
83000,-3.109975219,50.99482079
83005,0.236004473,54.9352855
83009,-3.102109125,51.02367148
83010,-3.001222593,51.03986675
83011,-3.148262841,50.9872566
83012,-3.150576798,51.02320425
83014,-4.619750795,51.0309707
83019,-5.739220639,52.51622746
83022,-2.837919925,51.97659978
83038,-3.376315786,50.89396411
83109,-3.376315786,50.89396411
83112,0.095016995,54.80567778
83116,-1.188840915,53.70650464
83222,-4.063971465,51.07359066
83225,-4.024374417,51.016726
83226,-3.983561512,50.99584219
83227,-3.950572785,50.95682709
83231,-3.905578531,50.93598611
83232,-3.875179414,50.88791425
83235,-3.81143803,50.85744437
83236,-3.776366583,50.83190289
83238,-3.751565744,50.8142912
83301,-4.035318639,50.71255226
83311,-3.989407122,50.73223187
83319,-3.726054997,50.77689935
83321,-3.646853924,50.78344078
83322,-3.588505489,50.77795488
83398,-3.547798205,50.74792521
83400,-3.544461472,50.73268087
83403,-3.544325457,50.72854576
83421,-3.544343196,50.72908512
83431,-3.53292449,50.72653784
83435,-3.523127281,50.73026358
83441,-3.509050118,50.73314464
83443,-3.504829508,50.73409852
83444,0.090349335,51.98780549
83447,-3.500493794,50.73145643
83449,-3.7672405,58.15663442
83453,-3.469529006,50.73814613
83458,-3.285191998,50.78618845
83460,-3.354189217,50.76832087
83461,-3.187560432,50.79621636
83462,-2.846800919,54.78115547
83466,-3.005569655,50.7790423
83468,-2.963380493,50.8339307
83470,-2.778763423,50.8725025
83471,-3.463625886,50.68516014
83472,-3.443290821,50.66832649
83473,-3.441711009,50.66295006
83474,-3.431372762,50.6486882
83475,-3.414981644,50.62100908
83516,-3.529769865,50.71668665
83517,-3.538265616,50.71657485
83519,-0.613789324,57.58666908
83602,-3.44770487,50.62780169
83603,-3.443996878,50.59906887
83605,-3.464625863,50.5808244
83607,-3.494663434,50.54806614
83615,-3.662296958,50.57862013
83624,-3.598490559,50.52959902
83627,-3.547247124,50.47273214
83628,-3.544049048,50.46108284
83631,-3.565720915,50.43471142
83634,-3.562580271,50.42486053
83639,-3.572729713,50.34872597
83699,-3.64952585,50.48308204
83702,-3.68826447,50.43569569
83709,-3.77311593,50.48300029
84067,-3.914060138,50.39532371
84075,-4.014628506,50.3945243
84081,-4.065047083,50.38914271
84089,-4.101358072,50.38309557
84090,-4.102763632,50.38307016
84095,-4.106781134,50.37850027
84100,-4.131635141,50.36815345
84135,-4.109791405,50.38294285
84137,1.070680249,57.44869965
84139,-4.143321392,50.3778324
84141,-2.657779481,51.41365671
84199,-4.170064034,50.37823577
84200,-4.412623878,54.90173724
84201,-4.178990473,50.3888621
84202,-4.173414852,50.3786139
84204,-4.188045146,50.40218365
84205,-4.18183882,50.45086976
84207,-4.200355433,50.4855988
84208,-4.220225093,50.51850021
84209,-4.207984594,50.49804628
84293,-4.185150362,50.40043921
84295,-4.186556358,50.40041278
84301,-4.207980249,50.40720347
84397,-4.308695168,50.39445401
84401,-4.410226913,50.4265732
84411,-4.467608537,50.44695695
84413,-4.481608816,50.44530985
84415,-4.481585306,50.44486062
84416,-4.46348752,50.42185922
84417,-4.466866017,50.40559712
84418,-4.464527629,50.38765725
84419,-4.480084307,50.4430937
84421,-4.456015071,50.35905422
84431,-4.577842925,50.45356056
84435,-4.566634134,50.45470794
85011,-4.663322312,50.44533796
85101,-4.666828029,50.4074788
85103,-4.66677757,50.40658046
85105,-4.638082166,50.34606929
85111,-4.704676545,50.35533257
85218,-4.713511221,50.36232271
85220,-4.711901988,50.35876223
85222,-4.711645903,50.35427065
85225,-4.747419001,50.38941098
85229,-4.783018708,50.39665973
85230,-4.791634952,50.39960143
85231,-4.791661355,50.40005056
85233,-4.830782643,50.41889391
85244,-4.940778773,50.39907222
85246,-5.029754488,50.40398338
85261,-5.075474372,50.41447687
85303,-4.789532924,50.33983383
85401,-4.838495289,50.33594948
85402,-4.832988639,50.33788293
85411,-5.179060756,54.84812337
85416,-4.834338597,50.33695048
85418,-4.833663624,50.33741671
85423,-4.832988639,50.33788293
85440,-4.956778218,50.29431888
85501,-5.06293654,50.26368117
85505,-5.073855027,50.25889479
85507,-5.111784884,50.21650367
85511,-5.111602983,50.17062958
85513,-5.083706297,50.15068372
85515,-5.065306722,50.14757291
85521,-5.055867278,50.15321939
85601,-5.225071416,50.23320263
85622,-5.297834521,50.21046713
85702,-5.419402289,50.18535772
85711,-5.477220322,50.2097292
85713,-5.463785006,50.19843562
85715,-5.436115927,50.18396434
85716,-5.441191808,50.17661677
85721,-5.443535385,50.17024973
85729,-5.530172771,50.12185309
85730,-5.501486708,50.11993375
85732,-5.548498831,50.30113548
85734,-5.532400043,50.12169531
85735,-3.38978218,55.59413745
86002,-0.353288126,51.37967346
86003,-0.389320867,51.37657739
86004,-0.413891309,51.3724164
86005,-0.457366417,51.36130682
86005,-0.457426806,51.35950914
86005,-0.45985092,51.3656019
86007,-2.811653093,54.78149456
86010,-0.471723889,51.361495
86011,-0.484260005,51.37334794
86012,-0.509672848,51.38716244
86020,-0.760492093,51.29643962
86021,-0.474893915,51.35254393
86022,-0.480725023,51.34992199
86023,-0.505477917,51.33944958
86030,-0.558876223,51.31271905
86031,-0.557847155,51.31762521
86033,-0.563554331,51.31867552
86036,-0.55781897,51.3185241
86037,-0.565075466,51.31591553
86038,-0.558848062,51.31361794
86040,-0.562168572,51.3111319
86041,-0.635762287,51.30327184
86042,-0.756445101,51.2965226
86043,-0.774582477,51.29353956
86044,-0.628792243,51.30561836
86045,-0.831169342,51.29099778
86046,-0.635815582,51.301474
86047,-0.907331299,51.28453953
86048,-0.754986888,51.29740633
86049,-0.961930607,51.27964103
86051,-1.327209226,51.02666332
86058,-1.073817172,51.27698268
86059,-1.078518677,51.40020972
86060,-1.088365107,51.26630638
86061,-1.06126844,51.32993572
86062,-1.088365107,51.26630638
86063,-1.08691418,51.26719428
86064,-1.088507345,51.25911383
86065,-1.088347323,51.26720545
86066,-1.088329538,51.26810452
86066,-1.088489569,51.2600129
86069,-1.158851366,51.25244672
86070,-1.259128749,51.25402346
86071,-1.338178737,51.23741224
86074,-1.491735788,51.21120376
86076,-1.625639294,51.24574306
86077,-1.619484354,51.17032566
86080,-1.28936868,51.12340296
86081,-1.260281986,51.18209428
86082,-1.247349709,51.19167832
86083,-1.320638687,51.06646119
86084,-1.328423892,51.02154468
86085,-1.354134698,50.95549675
86087,-1.349112597,50.96950603
86087,-1.349062343,50.97310271
86089,-0.943078594,54.68621341
86090,-1.326049807,50.96890765
86091,-1.326017027,50.97117355
86092,-1.343652053,50.97296453
86093,-1.34952756,50.9785457
86094,-1.326097552,50.98431191
86097,-1.349811711,50.95818848
86099,-1.300405447,50.96196761
86101,-1.49270009,50.99269863
86102,-1.349100034,50.9704052
86102,-1.349087471,50.97130437
86104,-1.331145095,50.99193948
86107,-1.546439692,51.03428404
86112,-1.634794121,51.04268648
86114,-1.78155428,51.07632381
86115,-1.781541593,51.07902142
86116,-1.785832365,51.07723093
86118,-1.224991026,52.78785021
86120,-1.810261869,51.06881152
86121,-1.805839068,51.07187058
86122,-1.805842825,51.07097137
86122,-1.81411759,51.0718031
86122,-1.805839068,51.07187058
86122,-1.810272882,51.06611389
86123,-1.810276553,51.06521469
86124,-1.847912866,51.08137459
86125,-1.81026554,51.06791231
86127,-0.846073798,53.60378406
86128,-1.169346395,54.00126352
86129,-1.492719684,50.99090025
86130,-1.492709887,50.99179944
86131,-1.809817044,51.07288423
86135,-1.847200559,51.08092406
86137,-1.868654674,51.0766339
86140,-1.349774759,50.96593973
86141,-1.350218327,50.96783061
86142,-1.974047809,51.06585124
86201,-1.298375149,50.93414177
86202,-1.260226485,50.91682059
86203,-1.268513644,50.92176472
86215,-1.377118912,50.89861838
86216,-1.37685496,50.91840044
86217,-7.557150333,49.76682922
86218,-1.364346343,50.89675104
86219,-1.341901043,50.87504461
86222,-1.32916216,50.87137507
86223,-1.306238563,50.88383067
86225,-1.265144753,50.87548593
86241,-1.19303909,50.85342744
86242,-1.19672967,50.85939704
86243,-6.777109566,49.86019292
86248,-1.124941812,50.84844042
86292,-1.179834204,50.63391067
86293,-1.166903153,50.64550982
86294,-1.162452859,50.65716877
86295,-1.139442681,50.67768493
86296,-1.154427594,50.71016905
86297,-1.157017988,50.72367711
86298,-1.159690252,50.73268925
86299,-1.160994639,50.73899363
86301,-1.066836249,50.84169539
86302,-1.05553023,50.83890662
86308,-1.157034117,50.72277794
86310,-0.753771588,56.61273116
86311,-1.108874247,50.79706028
86311,-1.108840055,50.79885857
86311,-1.10880586,50.80065687
86313,-1.090413451,50.79781709
86314,-1.088899671,50.79101573
86320,-1.059663052,50.80001933
86321,-1.07482511,50.79679523
86322,-1.05781881,50.79575985
86323,-1.06407458,50.79299546
86327,-1.064092531,50.79209632
86328,-1.054428509,50.8048601
86332,-1.058587201,50.82814003
86333,-1.054201111,50.83439948
86334,-1.044188848,50.837915
86339,-0.99698455,50.85370579
86341,-0.98276108,50.85448196
86342,-0.967156443,50.85344563
86343,-0.938789937,50.85139259
86353,-0.907606576,50.84840703
86363,-0.883506333,50.84638039
86373,-0.846672192,50.84242504
86383,-0.815501105,50.83941494
86424,-0.783031297,50.83188651
86440,-2.988913092,58.61016411
86441,-0.675679119,50.7866517
86441,-0.67645913,50.78666055
86441,-0.67638822,50.78665974
86451,-0.641074375,50.83031957
86452,-0.641076986,50.83022967
86453,-6.238080757,50.73238988
86461,-0.578617482,50.82957542
86471,-0.546556776,50.81029493
86471,-0.5537096,50.81308176
86471,-0.547947747,50.81121156
86472,-0.553567707,50.81308
86495,-1.363611039,50.95070184
86497,-1.376542632,50.94177915
86499,-1.388187827,50.92205735
86503,-1.393995037,50.91309516
86506,-1.389162607,50.91280021
86508,-4.319006382,51.03708649
86511,-1.392677966,50.90499509
86513,-1.394076726,50.90680085
86514,-1.394047397,50.89261953
86515,-1.394391541,50.88252273
86516,-1.394379889,50.88342192
86520,-1.413975602,50.90780166
86520,-1.456892607,50.91453768
86521,-1.456903067,50.91363848
86522,-1.421903671,50.91076373
86524,-1.419669938,50.90738047
86526,-1.435576882,50.91158599
86527,-1.433842649,50.91149666
86528,-1.435587752,50.91068679
86529,-1.436072295,50.91296423
86530,-6.072734886,51.92795451
86531,-1.456913527,50.91273928
86534,-1.444363001,50.91194286
86535,-1.447839364,50.91386575
86602,-1.418770676,50.88821301
86607,-2.301621441,58.72828946
86701,-1.462068835,50.9159105
86703,-1.47073098,50.91976288
86711,-1.483563923,50.9171226
86713,-1.483573871,50.9162234
86721,-1.401649688,50.86520457
86722,-1.414880434,50.86963302
86812,-1.34468279,50.83273217
86893,-1.526521402,50.88942807
86896,-1.505567634,50.85427046
86901,-1.574099606,50.81677195
86902,-1.574091432,50.81767117
86903,-3.10826464,50.52313009
86904,-1.574107779,50.81587272
86904,0.127906348,52.77056949
86907,-1.537743764,50.76087934
86908,-1.529264286,50.75814763
86909,-1.609855564,50.78452365
86911,-1.658293772,50.75589916
86913,-1.715020903,50.75245447
86915,-1.784546143,50.73821536
86917,-1.827085911,50.73109205
86920,-6.604401547,53.89142281
86921,-1.863938267,50.72664451
86923,-1.88851366,50.71702145
86923,-1.8880468,50.7167782
86925,-1.863946065,50.72394672
86927,-1.919192176,50.72669586
86929,-1.947531562,50.72311497
86934,-1.985582162,50.7262643
86935,-1.984365954,50.71952864
86936,-1.979170058,50.71299915
86951,-2.018365749,50.72582309
86952,-1.980711796,50.61310784
86954,-2.063068608,50.64510673
86955,-2.054390764,50.6381327
86956,-2.026522478,50.61984202
86959,-2.020769386,50.71504047
86961,-2.077845035,50.71141023
86962,-1.484228369,55.76338308
86964,-2.127408435,50.70866877
86965,-2.135827684,50.68168111
86967,-2.084007224,50.65678411
86970,-2.992381388,52.89329845
86971,-2.22075202,50.68155117
86973,0.377377549,51.95726983
86974,-2.261760485,50.66955086
86975,-2.314300159,50.70112044
86976,-2.437572682,50.7097156
86977,-2.442559682,50.71290718
86978,-2.466705944,50.64845161
86979,-1.325191648,53.89427646
86980,-2.441612931,50.7025961
86981,-2.457666795,50.62069953
86981,-2.457675527,50.62159878
86981,-2.459832113,50.62530435
86982,-2.457692995,50.62339729
86983,-2.457118008,50.6092987
87001,-0.895059058,51.43728913
87002,-0.91798824,51.44109976
87003,-0.877952799,51.43083229
87004,-0.842476004,51.41160417
87006,-0.819195332,51.36641166
87007,-0.842498701,51.41070519
87008,-0.803913237,51.34647399
87009,-0.777022045,51.33180888
87010,-0.743392805,51.30177861
87012,-0.731204921,51.27556961
87013,-0.723078934,51.25839588
87014,-0.713301021,51.24929648
87016,-0.667594547,51.24428893
87021,-0.967676104,51.15110314
87024,-0.868295903,51.18075783
87025,-0.944480744,51.16069776
87026,-0.793096865,51.21147951
87028,-0.793120363,51.21058051
87031,-0.760667795,51.24621065
87032,-4.547038528,54.3299026
87037,-0.733083124,51.25940381
87041,-0.721247177,51.27276358
87043,-0.66882361,51.30095466
87045,-0.583146478,51.28825922
87046,0.334118104,56.50747616
87047,-2.815658396,53.30051803
87049,-0.581912254,51.23518897
87051,-0.581884619,51.23608788
87052,-0.581856984,51.23698679
87055,-0.604559737,51.19679355
87057,-0.619189373,51.18617613
87059,-0.637016941,51.16390391
87061,-0.645087075,51.13252378
87062,-0.719198153,51.08839625
87064,-0.789613166,51.07116142
87065,-0.893020759,51.04430967
87066,-0.942370644,51.0069981
87067,-0.957752434,50.89293006
87068,-0.56596592,51.24128939
87069,-0.502197101,51.2638712
87070,-0.435713265,51.28008744
87071,-0.420980759,51.29157995
87071,-0.421042418,51.28978228
87072,-0.385237369,51.28839466
87073,-0.421011589,51.29068111
87074,-0.396750946,51.31687038
87075,0.222993062,54.58297568
87080,-0.57808757,51.21985534
87081,-0.566803779,51.21432219
87082,-0.523838653,51.21468731
87083,-0.442079631,51.21902288
87084,-0.339782399,51.23650081
87085,-0.267723433,51.24804617
87086,-0.323935053,51.23897272
87088,-0.757463864,56.59903059
87089,-0.203491998,51.24168211
87089,-0.202060171,51.24166012
87093,-0.738721739,51.30420126
87096,-1.255982233,50.70352316
87097,-0.747425833,51.31171327
87098,-0.966345799,54.17846909
87099,-0.743894302,51.3359544
87100,-0.727551366,51.40771519
87101,-0.751864289,51.41247267
87102,-0.688514013,51.36502171
87103,-0.677270535,51.40625928
87104,-0.633117298,51.39226435
87105,-0.594516444,51.38551317
87106,-0.562433085,51.40041077
87107,-0.5456849,51.42987849
87108,-0.560230696,51.47052283
87109,-0.56976836,51.4753874
87110,-0.580017304,51.48245388
87111,-0.60582106,51.48636033
87112,-0.562404905,51.40130965
87113,-0.502459049,51.43203187
87114,-0.50242966,51.43293072
87115,-0.502488435,51.43113302
87116,-0.502459049,51.43203187
87117,-0.458487355,51.44339459
87119,-0.333538806,51.44863597
87120,-1.076315302,58.6953357
87121,-0.409838237,51.44789734
87122,-0.376595612,51.45193786
87124,-3.439951884,56.96204662
87126,-0.356553252,51.44896089
87127,-5.939385213,50.97922606
87127,-2.217195193,56.50358086
87130,0.111106811,51.53466356
87131,-0.329158029,51.45037209
87132,-0.299922151,51.46254111
87133,-0.320362499,51.4547426
87134,-0.339618379,51.43972986
87135,-0.299922151,51.46254111
87136,-0.284961401,51.4776103
87137,-0.285433172,51.46502783
87138,-0.275783545,51.49186353
87139,-0.266591797,51.46834774
87141,-0.361856567,51.46162441
87142,-0.336906801,51.47476167
87143,-0.325129797,51.48178791
87144,-0.309063517,51.48785197
87146,-0.285962654,51.48931505
87147,-0.288808276,51.49025584
87148,-0.267554141,51.48095135
87149,-0.240725387,51.46706319
87150,-0.25206491,51.47172903
87151,-0.33965097,51.43883108
87152,-0.216474611,51.46130128
87153,-0.174753112,51.4606591
87153,-0.207912857,51.45937221
87154,-0.409336617,51.42091354
87155,-0.447536174,51.39714646
87156,-0.43117735,51.41311482
87157,-0.418055178,51.41833384
87158,-0.372119918,51.41590632
87159,-0.331546417,51.42432813
87160,-0.349911939,51.43358054
87161,-0.301756436,51.4131093
87162,-0.311751019,51.4150522
87163,-0.283105989,51.41193829
87164,-0.339846481,51.43343841
87165,-0.342657267,51.43527667
87166,-0.717118293,57.80200044
87169,-0.256073064,51.40434509
87170,-0.280703554,51.39931356
87171,-0.303958558,51.39245848
87173,-0.339667265,51.43838169
87177,-0.333050308,51.38298425
87179,-0.33860036,51.38845857
87181,-0.34242268,51.40200139
87185,-0.340524537,51.37499712
87189,-0.348254835,51.35981914
87193,-0.362040931,51.33573296
87196,-0.147766075,51.48721346
87199,-0.146508829,51.48269732
87201,-0.146727421,51.47730525
87201,-0.14643595,51.48449468
87201,-0.14643595,51.48449468
87201,-0.14643595,51.48449468
87201,-0.146399507,51.48539336
87203,-0.146727421,51.47730525
87204,-0.146508829,51.48269732
87205,-0.167163845,51.47043249
87207,-0.138421861,51.46908036
87208,-0.135654,51.4663386
87209,-0.132813104,51.46539413
87211,-0.110842789,51.49886325
87212,-0.111577769,51.5019955
87213,-0.115053974,51.5033014
87214,-0.121950266,51.48486041
87215,-0.133848535,51.47530245
87216,-0.146836691,51.47460921
87217,-0.158602564,51.46849982
87217,-0.158566381,51.46939851
87218,-0.168674764,51.46865759
87219,-0.168746728,51.46686021
87219,-0.170329358,51.4632879
87219,-0.171566738,51.46474601
87219,-0.171594531,51.46657193
87220,-0.163821048,51.44610028
87221,-0.1744089,51.46675967
87222,-0.165367286,51.44342672
87223,-0.174379561,51.4649697
87223,-0.174415427,51.46407101
87224,-6.806035392,51.91032034
87225,-0.153898814,51.44234739
87229,-4.642613857,52.86803583
87230,-0.157091262,51.47027458
87231,-0.141080459,51.47451808
87232,-0.146873111,51.47371053
87233,-0.138312116,51.47177639
87234,-0.142409989,51.47723692
87236,-0.14539763,51.47458646
87238,-0.144067994,51.47186765
